# Antenna elements layout
# Station label: stn.323.E9-3
# Number of antennas: 256
# Station diameter: 35.00 [m]
# Antenna minimum separation: 1.50 [m]
# X[m]  Y[m]
-1.052762303277834199e+01 9.168310299763611226e+00
-3.185074406283803228e-01 -4.205254181253165413e+00
-8.220991869774501026e-01 -1.389957925140725692e+01
-6.720703593690409150e-01 -2.298992041099040762e+00
-9.617781880217357582e-01 6.363410486136874766e+00
-3.075667339711793957e+00 -5.013562044256097749e+00
2.809866859805264738e+00 6.144206038279172333e+00
3.245229576610501709e+00 -3.598461797900903036e+00
4.377235199830717960e+00 -1.331611290905654776e+01
2.689133191430286729e+00 -1.185113616254369617e+01
-7.388864414580814000e+00 2.500290964306227437e+00
7.646071692131009456e+00 -5.618707470534848980e+00
-5.661786296037078614e+00 -1.285415850001078475e+01
-1.208413450161337011e+01 -1.697535970522199733e+00
1.383836543232457927e+01 7.221427416247074405e+00
-5.214997285506106195e+00 1.274409597980245579e+01
-1.350070286439105516e+01 -9.411050061459588889e+00
2.058277356703431593e+00 4.104198196309486235e+00
1.125898837475734382e+01 7.739291459628724112e+00
1.378560603130384621e+01 5.698518891082034799e+00
-5.448862555753466452e+00 -2.600975836977809763e+00
-1.148575715025857136e+01 1.120291061531635535e+01
-6.721946817430403343e+00 4.031923465846816157e-01
6.216243523600372356e+00 -6.901596849966463054e+00
9.995426704139021012e-01 -1.079364202154160779e+01
7.542365759817343474e+00 -1.169416463650920335e+01
-9.837512898755150559e+00 -9.239396141868970957e+00
7.636807736648911771e+00 4.958693320108199742e+00
-1.009666485947850845e+01 3.874424253083983416e+00
9.104986128586201488e+00 7.113325212741070658e+00
3.603613054777667912e+00 -1.523874296003654116e+01
9.217988234773830669e+00 -3.084196362227622501e-01
-1.327442660699208687e+01 -5.859997032035805020e+00
4.701272753771899460e+00 1.251306986480817329e+01
-1.332382184440589334e+01 1.961528398305496523e+00
1.286052183370106050e+01 -6.076748624729679804e+00
-5.914455975122645981e+00 6.825493617634652566e+00
1.106827526130811989e+01 -4.221588558416495829e+00
-4.995018999693124684e+00 -6.173356742414954468e+00
-8.094128489535380666e+00 1.046023200593577229e+00
1.574901162983070435e+01 -2.195812851364241425e+00
8.379302646007737110e+00 -3.293088687831334127e+00
-2.145269881930751410e-01 9.362865576042899818e+00
1.857678087306421588e+00 -6.297295757815804862e+00
-3.867208529799052386e+00 -1.341804890700004194e+01
-3.520177728712361898e+00 1.157632944840821665e+01
8.403074446325646818e+00 1.252715413378998122e+01
-2.809310590726916246e+00 8.683255990109621791e-01
1.273748710123771488e+01 8.612346940275486418e+00
-4.835340542571286093e+00 -8.592660174829021003e-01
1.258480875404580956e+01 -8.210706846741125275e+00
5.260376403702828441e+00 6.202675164912974992e+00
-9.775003978962672591e+00 1.353631658564045281e+01
8.088045962007093692e+00 -7.364779715890405143e+00
-8.516454478156411767e+00 -1.335864829822568822e+01
-1.463702032526607333e+01 4.207688382774900759e+00
4.155331701929299015e+00 4.601821058023027433e+00
8.126711410656920265e+00 1.251772345313590051e+00
4.178840449433067761e-01 8.002337123610519853e+00
6.249250904240263083e+00 -6.441843918359779764e-02
2.158704836620554346e+00 -1.606603582352595083e+01
1.241630721190842124e+01 -3.206147554255663223e+00
5.729061835975215899e+00 -3.002982497399589334e+00
-1.122330038226646565e+01 1.058811429288216033e+00
1.020773884137003051e+01 -1.734102830155459074e+00
-3.354756751059056796e+00 8.828299073506091332e+00
-5.283105479305767460e-01 -1.095817676962247944e+01
-8.416280031479736579e+00 -9.767820780022685057e+00
-5.443434700386996283e+00 2.708431409545077884e+00
-3.618883836520820907e+00 -7.387171741837054384e+00
-8.746104317110656723e-01 1.159097516408819928e+01
-8.534999138456811352e-02 3.735082515089256816e+00
5.799153993470667956e+00 -1.002618007729999050e+01
1.280941441206066855e+01 -1.039723938123892211e+01
-3.125836387205483291e+00 -3.324163363076154454e+00
1.470239249593304010e+01 -5.928542401070023615e+00
3.174270559048064655e+00 9.739762493102173124e+00
-1.996341076369645862e+00 -9.246532098643207576e-01
-9.282020612291908890e+00 1.140538185044360020e+01
3.946611072260662212e+00 -9.431272864635172226e+00
1.475054375391492556e+01 2.618869138950042696e+00
-1.823310713281212969e+00 2.162776519700212674e+00
-3.108891524073740698e+00 1.541643273948863424e+01
-2.367160995606015561e+00 4.619259099251795675e+00
7.914062317664267709e-01 1.075959279158514548e+01
-1.478663123250068878e+00 -9.330177521303170352e+00
1.104660373292931297e+01 3.831219304499747125e+00
1.107617820913954532e+01 1.031267067824072114e+01
-4.674112286679809714e+00 4.769803948902950452e+00
1.597038631751323123e+01 -4.484913348731094374e+00
-1.384713305609681910e+01 -3.674652610442171508e+00
3.546255777059545977e+00 1.563756864276960812e+01
-2.511610125431866791e+00 1.345523195173977626e+01
-6.158761665065721758e+00 1.534823995082384585e+01
-4.066824886294115871e+00 -1.528925101178352897e+01
1.370648071559067915e+01 -5.736435379410274038e-01
-7.877232796490691413e+00 1.392795117890889856e+01
8.466586613608455991e+00 9.050942487186297569e+00
-1.555992169159445382e+00 -5.409540441833215141e+00
1.989709222466526484e+00 1.621336978384196925e+01
-6.865017373533683909e+00 4.293699133573561255e+00
-6.006733808705497779e-01 -3.160407308158958983e-01
3.781303232398883551e+00 7.436733177837773212e+00
1.288113308537750967e+01 8.016910084722610463e-01
-1.349374445029490488e+01 3.666224142715357459e-01
-6.507259160115157925e+00 -1.103596783255768443e+01
-5.153722610330140341e+00 -9.051407684075376991e+00
-9.238865704411439950e+00 8.153201496734840958e+00
1.876195545824476341e+00 2.301688347237760723e+00
-8.307991098667942609e+00 -4.974476209657410664e+00
1.058588274050078937e+01 -9.727350471825914724e+00
-6.166687687198860957e+00 1.045676817764148225e+01
-1.575055451987083899e+01 -9.615829405365801108e-01
-9.654194783893697007e+00 -4.161227094250516956e+00
-1.000126915893631363e+01 -1.234876985487813528e+01
-7.224859929860430796e+00 -3.643190608984191670e+00
8.387470646780951000e+00 -8.913207566197693055e+00
-1.118501323311788553e+01 5.462300912735944536e+00
1.075287564841219989e+01 -6.114679258740821410e+00
1.066202558699870906e+01 1.262536304341008986e+01
