# Antenna elements layout
# Station label: stn.275.S1-3
# Number of antennas: 256
# Station diameter: 35.00 [m]
# Antenna minimum separation: 1.50 [m]
# X[m]  Y[m]
8.777061334704967521e-01 1.285835796344499116e+01
-5.027650571927942735e+00 -1.069454568536432326e+01
6.399607273200174973e+00 -1.374887266867362712e+01
-9.530041214564702656e+00 7.562200178353968738e+00
-1.394804107656150904e+01 -2.784393980872515328e+00
-6.628528379399634574e+00 1.401811475735643953e+01
-3.045537736279360530e+00 1.379777896725599362e+01
-3.544727822338451517e-01 -9.631748856697567973e+00
-2.670784518879946390e+00 -1.534862833039716001e+01
7.149545246584068536e+00 1.425768021396162410e+01
9.581488448200989438e+00 -5.937818404708133713e+00
-1.075885662563478462e+01 5.652142884366195830e+00
-8.196728672174703689e+00 6.845620742964744210e+00
1.177916285950237452e+01 9.590715470319150171e+00
3.817910891833935949e+00 1.361535671550959137e+01
-5.873310809727964710e+00 1.140427429291001005e+01
2.553445751637486438e+00 3.265898647533465038e+00
-9.052918083592231824e-01 -2.307328353489971562e+00
1.494157135364731914e+01 -1.459572931976605759e+00
8.831519485539416792e+00 -7.857632980477257334e+00
4.186099819273376710e+00 -1.482495338001170992e+01
-7.178299338125004425e+00 -5.490351367752733580e+00
2.436222563600161095e+00 -3.987469397019864914e+00
-5.413166811409020340e-01 -1.311551038249522882e+01
1.134546758825517543e+01 -9.697080949866180077e+00
-6.713652185605157641e+00 -1.153821866790186235e+01
-8.943132493460247190e+00 -2.885148168949593028e+00
-6.344441712233880537e+00 1.639848959583133592e+00
-1.217024355099382760e+01 3.484180647015946874e+00
-3.874093402862422764e+00 -2.033898562449698133e+00
-5.097020622865784389e-01 7.240284082585052516e+00
-5.255795962828891277e+00 1.567705589654300979e+01
-1.411401477462597143e+00 5.461768166772593247e+00
-7.744032362989619500e+00 4.810361795135619900e+00
-1.555248669531424355e+01 6.062047324260287695e+00
1.143725198436601431e+01 1.784100322092037061e-01
-2.632907620866713927e+00 -6.033819583064257586e+00
5.139624259831123254e+00 -6.843586669085118146e+00
-1.037178388214371694e+01 -8.465297615238489115e+00
1.467497010724027007e+01 5.070223671223452300e+00
-2.762344563137862252e+00 -7.819380921038664667e+00
2.523407474887918056e+00 -1.090978683498091151e+01
9.739622769368725841e+00 1.041363629743175423e+01
-1.187232128136336939e+00 -4.192558235469491024e+00
1.511959932809974561e+01 8.604599502128884581e-01
-7.530598847616593261e+00 -1.575456183864574200e-01
6.483442220036977233e+00 1.227735932106845951e+00
1.503899589968735739e+00 3.539599281117560281e-01
-6.090902892978581562e+00 6.759990837373599959e+00
-8.910724105703703657e+00 -4.994229003308349846e+00
1.533441311657647077e+00 1.070549923332438169e+01
9.542674516145556396e+00 -1.483411674781795142e+00
3.721949992611559566e+00 9.304604598511829749e-01
-8.302730086665803810e+00 9.883444997107737606e+00
1.209216761448390187e+01 1.718539592127726223e+00
-1.275320728751573540e+01 2.078856089607821644e+00
-1.618487211420417538e+01 -2.366096182524660918e+00
4.996617035646277571e+00 1.217473791282831996e+01
1.459031454472496847e+01 -5.823601135504439696e+00
5.799099783359377369e+00 4.433477412587752298e+00
-8.849868695304186517e+00 -1.275746989479855031e+01
5.756395615068829130e+00 1.082694380723276240e+01
6.930824935842093026e+00 9.024637708533983727e+00
-6.648005766707637321e+00 -1.425003266349485287e+01
-1.419731106480597305e-01 2.894479177165287354e+00
4.474977754345434988e+00 6.770185246494310860e+00
1.114612411093747824e+01 1.163958825116262830e+01
-5.770113787193018595e-01 1.598692880180632159e+01
-1.240978714750241885e+01 7.419987301138981195e+00
8.098414184355899437e+00 -1.090651924572622811e+01
1.153421839455927511e+01 -1.431078873416044672e+00
1.009746390565647545e+01 -1.213671252340297713e+01
-4.017598608582950703e-01 -7.389174219084756245e+00
4.762936014153805075e+00 -8.652616798144174837e+00
1.253496418620466102e+01 -6.086179717647999254e+00
1.353859365921055158e+01 7.933467899499831333e+00
-1.278783151495348136e+01 9.902143200988476224e+00
6.531032471354247804e+00 -3.919122277536448706e+00
-1.617108980309829747e+00 2.749311485403573840e-01
-1.018161352056501201e+01 3.123732729956419263e+00
1.109873256781010298e+01 7.130965890799597418e+00
-1.531189596313646106e+01 -1.001730056649233092e+00
-9.208407279971655868e+00 -9.626939790425256049e+00
-1.448637267317756283e+01 -4.970700164635635687e+00
8.144192231581328656e+00 4.589821427955790512e+00
-9.684940681806995855e+00 1.156719762181540645e+01
-7.005592124721751190e-01 -1.556695923370346435e+01
-8.094187824499487149e+00 1.373808116375329291e+00
-1.196951463637005730e+01 -2.233090083617046417e+00
-2.075187614482997489e+00 2.187707345723467256e+00
-1.043045834640825476e+01 -6.288498307317169633e-01
5.583724760392843933e+00 2.616358414428919588e+00
1.358811205871118943e+01 -9.608662710789246830e+00
1.115778484069990029e+01 5.194145821679438058e+00
8.714463763217054293e+00 -3.262670571577219292e+00
1.628286453195492811e+01 -2.699107067232382917e+00
-3.388758742600835205e+00 1.600272823341282447e+01
-2.750047617369890673e+00 -1.180148433781659634e+01
1.321614541534394505e+00 9.110470903111153262e+00
-1.316437827755309264e+01 5.524458112149808642e+00
-3.587700056829588036e+00 6.026367589352688015e-02
1.830368882567658062e+00 -1.421235523020474822e+01
1.221008362086482890e+00 -8.969339315309399652e+00
8.466972391148690491e+00 1.612024984944952166e+00
9.360294149415853582e+00 7.202959420018309800e+00
-1.425765951162772538e+01 1.457784770342506420e+00
-5.398629923220719107e+00 -7.372799369793906266e+00
1.602957705115024112e+00 -1.752949893353065391e+00
9.640366653860645840e-01 -4.433265524488604115e+00
-2.733949007614839388e+00 -1.361078423923989078e+01
-8.635552756742228553e-01 -1.160378948321010739e+01
1.267263821865757478e+01 3.309804347500811872e+00
8.084399069534320859e+00 -1.114039479275373168e+00
-4.462191812552692483e+00 1.011248966712571118e+01
-7.138937199884551887e+00 -8.718117933214310611e+00
3.697025668729782666e+00 1.525851665273190605e+01
5.881780308850032668e+00 7.552993393884030127e+00
-1.564133582447585979e+01 2.100791216133934824e+00
9.300249115130458932e+00 -1.390564338210183593e+01
7.358797761145609684e+00 1.130904935596127459e+01
-6.571637052143115554e+00 3.369227843655298926e+00
5.386700283840184511e-02 9.445695779559883931e-01
-1.115909118177759396e+01 -6.720201293384883812e+00
-1.074524220726140733e+01 -4.854615708708461597e+00
-1.467927788475707906e+01 -7.505013599995621121e+00
-4.357124376893315443e+00 3.938382224900511375e+00
4.598260314732439014e+00 -1.145038969674626017e+01
1.068908977485886069e+01 -3.399428572302568341e+00
-1.137667898692259527e+01 -1.172402090388335694e+01
8.758493160810580491e+00 1.258828640051240200e+01
1.348449350359887688e+01 1.101155036307353896e+00
1.396769441224083153e+01 -7.855531671213503486e+00
-9.034385943574237743e+00 -6.375620846639762362e-02
5.289676490646627371e+00 9.233624684276151129e+00
3.417433898670239500e+00 -1.276707911502528248e+01
-8.370485435818974196e+00 -1.103868380582482089e+01
1.638453828110456811e+00 -1.574922790408792039e+01
-8.306079201071668194e+00 -1.487481842965696188e+00
