# Antenna elements layout
# Station label: stn.210.C210
# Number of antennas: 256
# Station diameter: 35.00 [m]
# Antenna minimum separation: 1.50 [m]
# X[m]  Y[m]
1.227246381972784661e+01 -1.089993169506953485e+01
6.418045074195077859e+00 1.448396287959342033e+01
-3.203103699776693958e+00 4.395742929000476806e+00
3.346586953965921651e+00 -7.663898100281603121e+00
-2.556344769395849426e+00 1.203667838025703674e+01
2.228495847097697435e+00 -1.284951849830022752e+01
-9.807612234666070350e+00 -6.665072116083536002e+00
-4.983533774461841759e+00 1.592418838449903973e+01
8.163225200949355553e-01 1.517745951472373633e+01
-1.304123727726458526e+01 -1.123706830052203287e+00
-2.365826163425049700e+00 -6.748148384837161728e+00
-1.357241988176417991e+01 4.723768917915830201e+00
-3.238822642512390715e+00 -1.538230291312252973e+00
-4.096742186158110144e+00 -7.146961809424119849e+00
-6.747357825095523509e+00 -3.920324860878892537e+00
-9.511520620238721690e+00 1.218430029908652301e+01
-1.795838017071288206e+00 7.124123221037557130e+00
6.324150471636006188e+00 1.061907470201409964e+01
-6.949028237436465361e-01 -1.034941243280524503e+01
-4.915132692064673847e+00 1.233670969064158385e+01
4.162144821409953011e+00 -1.603529740376044543e+01
3.427651580963392064e+00 -5.164565275458731008e+00
1.208184272861074859e+01 3.236282026437052650e+00
4.854673792924071307e+00 1.015374955181838601e+01
-9.195068137331231739e+00 -1.128222342448669657e+01
9.748490061687029140e+00 5.837128156480090979e+00
1.670149833045583421e+01 -2.545193824193319188e-01
-1.109538023913774651e+00 8.856672122956172899e+00
-5.588161896439812537e+00 1.006025494853065894e+01
-1.010608134349301146e+01 6.927795423312232970e+00
-2.552804124891295601e+00 -1.471335063497997453e+01
-1.002524341331879754e+01 -8.820332777416568959e+00
2.152845495359908767e+00 -9.535586826678365213e+00
6.366421336332155789e+00 5.806098391179340013e+00
4.998047656101750391e+00 -7.406649621113420068e+00
8.804403349092893905e+00 -1.204552263567852854e+01
-7.486845097733050736e+00 1.182948631695213848e+01
-3.223566327677367838e+00 -1.639877545990481522e+01
-1.634669222567207925e+01 1.830700053848289599e+00
-1.414660785935502929e+00 3.787148001448006340e+00
1.428340034974765160e+01 1.137414655892648341e+00
-1.213955211496045905e+01 2.352515156743177016e+00
1.037335824475150048e+01 -1.066619138233951070e+01
1.021863686000783034e+01 1.010001406976127214e+01
-1.385723981530852633e+01 -2.598523035899829026e+00
-7.262276727105566820e+00 1.025634071131916514e+01
-4.456261889021501332e+00 1.417081450826281852e+01
-6.580371660779597676e+00 -1.246830567428462189e+01
5.726445185868456633e+00 -3.755011403625804434e+00
-3.693662965420566380e+00 -1.124130787378022589e+01
-3.297073167140416317e+00 2.288775311442126537e+00
1.849837733320537581e+00 -2.090405151801213890e+00
1.391084449068932827e+01 -3.118458977809426713e+00
1.366359644588699851e+01 6.065677948159219568e+00
-9.822201589667269417e+00 -2.671629674887086026e-01
-7.264373644999990276e+00 6.851733230006651354e-01
-2.734359397810518288e+00 -4.934341639892410925e+00
1.201936533230591664e+01 7.808443487703176089e+00
9.395250670825678441e+00 -8.140189599981409785e+00
9.133732221690426201e+00 -4.647541580484837453e+00
1.175716952286319028e+01 -3.347187263723872874e+00
-4.530079834422942042e+00 -1.389465131962136013e+01
-7.550234856711963261e+00 -2.180560450468140843e+00
6.956354066304076156e+00 -1.266352248356796295e+01
7.762173774430891626e+00 -4.038589075316989963e+00
-9.045668981403176545e+00 9.456467441025147025e+00
-1.308575574207561232e+01 6.657483367409202657e+00
5.387089450170659433e+00 -5.781233595163660866e+00
1.331228954055243463e+01 -7.759359434934722799e+00
-7.054999750393399438e+00 1.445116415000210708e+01
1.426087567147838797e+00 4.044645666509303794e+00
-1.212118528424104014e+01 -3.586231067788787641e+00
5.438678083632215277e+00 8.279729498877387073e+00
-2.752440448065668122e+00 -3.040756046712081329e+00
-4.720272549028670994e+00 -8.568094217453657180e+00
-5.606653656437769584e+00 3.529874288715276975e+00
-1.501749661643487066e+01 3.049974364301728968e+00
4.291338991027942029e-01 -1.448589371842108875e+01
-8.153945951823473592e-01 -1.632153894021658758e+01
1.458775212708022906e+01 3.000637945909314652e+00
8.071505556814315696e-01 -1.624515842562595935e+01
-1.635423455014013427e+01 -3.223484466501332690e+00
4.508807671696533959e+00 2.171533117071277275e+00
