# Antenna elements layout
# Station label: stn.011.C11
# Number of antennas: 256
# Station diameter: 35.00 [m]
# Antenna minimum separation: 1.50 [m]
# X[m]  Y[m]
6.117241942601722826e+00 8.399256165992142087e+00
-1.297004998318262992e+01 -4.969520922216549508e+00
1.282275196062414580e+00 1.601099184442222167e+01
1.256543134263165840e+01 -8.572636897587800675e+00
1.544472623429049918e+01 6.294496029036952933e+00
1.256173126980144872e+01 4.520064573260786034e+00
-3.343985983405660889e+00 -7.762740318823157182e+00
-5.602268068927770628e+00 4.780224974193590270e+00
-5.767398472584737590e+00 -1.556581525523645837e+01
2.065340761840349870e+00 -1.238104879225230270e+01
-3.171546461977357012e-01 1.280947634153057280e+01
-1.526137407436389815e+01 -2.478960725315516811e+00
3.438886777546976248e+00 -7.144856925114909885e+00
-2.486756354066415042e-01 4.613071460734722962e+00
8.566447161765040619e-01 -9.799214700027334857e+00
8.611363161469220984e+00 -9.159545032905828776e+00
4.210537163936116656e-01 -6.142032601960622173e+00
5.639332556488934500e+00 -8.387202194070155770e-01
-5.651035874620159660e+00 -7.605051138431097257e+00
-9.649348549562660082e+00 -1.308458725422503832e+01
-5.968364679500963277e+00 1.283134621932028807e+01
9.566500501604288331e+00 5.311101121727759278e+00
-3.802523358553591137e+00 -1.308802970011038269e+01
4.252613295660804482e+00 9.446926222892347624e+00
1.226772478575775338e+01 8.494597179250000352e+00
-2.805249526533705406e+00 1.314267244094262210e+01
-1.185965139757523445e+01 6.755731065771016119e+00
4.417783945177323091e+00 1.343391005435309182e+01
1.665615199438475713e+01 6.846297968111514365e-01
-1.041441485129424827e+01 1.576345012165752735e+00
6.542130759002187546e+00 -1.443544394127820141e+01
3.131776320617575493e+00 3.989442459318038203e+00
1.114085595091976089e+01 -1.222958023886114987e+01
-3.138618604134919110e+00 1.638202697712915779e+01
2.553628292694511970e+00 -1.026260049678029596e+01
6.331789269870998993e+00 3.882451386907206370e+00
-5.403063624868792658e+00 7.830765987333844436e+00
5.896995521129593243e+00 8.540194799545055560e-01
