# Antenna elements layout
# Station label: stn.318.E8-4
# Number of antennas: 256
# Station diameter: 35.00 [m]
# Antenna minimum separation: 1.50 [m]
# X[m]  Y[m]
-6.049113155173365897e+00 1.107463864812164900e+01
-7.818610937343571266e+00 -8.697669349525725124e-01
1.049059004244330850e+00 -1.219538493637647747e+01
-3.917647877733973161e+00 -6.162569213329250672e+00
1.519318928572902649e+01 -5.414003706699217489e+00
-1.239077191914834231e+01 8.556617692346993209e+00
-1.026838670004512544e+01 -3.986735787218536942e+00
-8.054914920692759495e-01 -8.149555086128211556e+00
1.146878693598104348e+01 -7.479920407303760399e+00
-1.363279742922616222e+01 -8.363376585687198883e-01
3.806782183609012549e+00 -9.060410214703058074e+00
1.359775454933885541e+01 8.615322236511101295e+00
-5.677939656856267447e+00 5.219008897279572068e+00
-5.682161703723059176e+00 -1.356687571122078850e+01
-1.135002901057408309e+01 2.452047862071736972e+00
-1.382925886743872113e+01 6.030141485133810875e+00
-9.361780181819435498e+00 3.752514436148469912e+00
-5.360051462452137372e+00 -1.163563307873609176e+00
-2.682983835539575423e+00 -1.411851140731199017e+01
1.362898915605215322e+01 -4.022844702563329378e+00
8.081667579912519273e+00 1.154727071672567718e+01
1.035718742650610480e+01 3.927913421405513361e-01
2.203848370271792589e+00 -6.071792535633713683e+00
-1.387371690071232955e+01 -2.477811150361354464e+00
1.520933368413646036e+01 5.846577242608969271e+00
-8.182056000967570242e+00 -4.874753649850939397e+00
-4.588299614618936317e+00 -1.036424886065174533e+01
-1.099749700653446816e+01 -7.768522582292867185e+00
-3.021362751776521804e-01 1.612187106315036544e+01
-5.183705205386528903e+00 1.409433035291815983e+01
-8.595310174213381060e+00 5.555564155118290159e+00
-1.660316946709384567e+00 -8.245112741698790160e-02
-4.152636041162756086e+00 1.369050502247926460e+00
-7.883771894122162394e-01 -3.915040930461175961e+00
5.189034107022099107e+00 6.455763006328194109e+00
-1.339888568007587466e+01 -4.490284566484481488e+00
-7.427612715226628026e+00 1.439127195190280872e+01
-1.103675857643185765e+00 -1.208394261369054590e+01
1.051873904971002460e+01 4.181547008641260277e+00
4.612139552109354668e+00 -1.534423056424435927e+01
-6.522586142837702994e+00 -2.570615045681277522e+00
7.181306544601955721e+00 -1.306202069094332607e+01
2.747602363185780661e+00 1.309320722494006972e+01
2.544988726695244452e+00 -1.185958494078893821e+01
1.210352278536184656e+00 1.366473527698360613e+01
-1.119472673267786433e+00 1.115238636108529491e+01
1.438878445630918179e+01 2.492487695124978586e-02
2.257641319754611686e+00 -3.310491039623141063e+00
-5.243046720659611637e+00 2.649343660458729488e+00
-2.685204803114642047e+00 1.435389209058039484e+01
6.755243694250435027e+00 -5.185079193479602111e+00
-5.921585023053015817e+00 7.743223237220693278e+00
2.577633901797042881e+00 1.609795991126283354e+01
1.433886492421440195e+01 3.324951728612766999e+00
1.064234166196464670e+01 1.928380091487937875e+00
-1.634006192162397753e+01 -3.495330409678985006e-01
6.107622424554133289e+00 1.478962944847340566e+01
1.185645009896852287e+01 -1.018726462122449306e+01
1.102948683680992303e+00 1.367787448808499562e-01
1.203590085238878871e+01 -8.041367153291609782e-01
2.342375979997619595e-01 5.550102664734684055e+00
3.573839098570555706e+00 -5.205187329338677671e+00
-1.315767893151498669e+00 7.630068774602602133e+00
1.324837892605542322e+01 -9.351297506556505823e+00
-1.715879649050279454e+00 5.536031435905940157e+00
6.158871119944542727e+00 2.885818775365898148e+00
-7.249850423160335566e+00 8.536607379035725529e+00
-4.451367359941187374e+00 1.222098181329609901e+01
6.844711343220183153e+00 1.000218737654314083e+01
-3.189632766194222313e+00 -3.669040351590778570e+00
4.565112145995055215e+00 1.001909577636652315e+01
-1.370241428083097901e+00 -9.549862433183225363e+00
8.578425384579229984e+00 -1.124911527240783471e+01
-5.817911311046795930e+00 -9.331446253375396793e+00
-1.013677836619748618e+01 9.990297204648260987e+00
1.326516326538499868e+01 5.529209670488626216e+00
1.802049457566798907e+00 1.010766070717189535e+01
-2.214062326517094448e-01 1.236100535005002143e+01
-1.088359469085510511e+01 -5.697577474433805023e+00
9.839574596468839474e+00 1.180660282062006061e+01
6.884969029903537319e+00 -9.081319391511183170e+00
-1.523585109731882881e+01 -5.087502579052729956e+00
1.018623699643459091e+01 1.031127270397939100e+01
2.294578047421406808e+00 7.014446049719804677e+00
6.260109265285560554e+00 -1.394879063594615332e+00
2.678896606973854233e+00 -1.636973601789897259e+01
-9.162843231619445916e+00 -1.541935819818506914e+00
-1.326443418767014037e+01 -7.419903380890538358e+00
-1.145356370427880677e+01 5.857546563600628531e-01
2.612564769810738596e+00 -1.440241575056480983e+01
2.195858820710093084e+00 4.124456991874136946e+00
-1.006336991563824057e+00 1.458250490442611635e+01
-1.433538837019064260e+00 2.127449560589116828e+00
4.334290838598526818e+00 -2.247148860391554592e+00
1.422912931106829859e+01 -7.970135285089712696e+00
-1.191619570643928938e+01 -2.767189152788189332e+00
3.750127346116265414e-01 -5.873327944255162691e+00
-8.622643336871435693e+00 -7.365177849890772066e+00
-3.617806991721247201e+00 4.333110204691692502e+00
-9.171010237544685140e+00 -1.186832697899858502e+01
1.602113031951165567e+01 -3.453311271151825679e+00
6.087565758902517388e+00 1.079856788587385097e+00
5.052609087854321501e+00 4.639195217668554250e+00
2.974496367015571963e+00 8.701196934873333788e+00
3.069376945404265200e+00 1.457441684342937549e+01
-7.223645931137021137e+00 1.287876268816055614e+01
