# Antenna elements layout
# Station label: stn.504.N15-4
# Number of antennas: 256
# Station diameter: 35.00 [m]
# Antenna minimum separation: 1.50 [m]
# X[m]  Y[m]
-4.576864343774108335e+00 -1.059861130813038876e+01
4.210401264517059872e+00 1.168763348694952597e+01
-1.042258110078910249e+01 5.644310046238345535e+00
7.621508146217689017e+00 -4.462615711624549064e+00
-9.550829201393433721e-01 1.859257495565028506e+00
-8.597068042070295846e+00 -5.251171212581665415e+00
-5.246959006230119016e+00 -5.717873837301825191e+00
-3.196183246504434194e+00 3.143458274776733674e-01
-2.125447329721156464e+00 -2.825391525889930477e+00
-1.276946660088454522e+01 -1.002267438398683197e+01
-1.088086259808932255e+00 -5.589463457779006106e+00
-6.809717176516571158e+00 1.348679599960231101e+01
4.100043818204234469e+00 1.488271573276706050e+01
4.815105412077347324e+00 -5.638547018734755056e+00
-7.331307956567414408e-01 -7.868522599535276996e+00
9.259811705108024427e+00 -3.869077305504704967e+00
-1.491303454768269887e+01 -4.036444180542076765e+00
-6.784389619416609563e+00 -4.886715827368455223e-01
1.269447364435725589e+01 5.511734851076131037e+00
9.348851578093892556e+00 1.241427713277530387e+01
-5.602073407967473884e-01 -1.073573951593937892e+01
-4.084540608326982181e+00 -1.618357130741141248e+01
-6.354211502153383151e+00 2.468132192125572999e+00
-3.438976520282798433e+00 -5.795646214823245046e+00
5.439910975818879280e+00 -1.305401126742946083e+01
-5.848655250152651419e+00 -2.874109650519557135e+00
-1.591499012677431679e+01 4.107754118309355107e+00
1.319729184502114094e+01 -9.865807659377708205e+00
7.276281323243875221e+00 -1.273804789831475759e+01
-7.488800805946386419e+00 -1.069177512019135889e+01
8.974014623487867937e+00 -5.961415955285215063e+00
-4.149986921218232538e+00 -2.086154024803620999e+00
-1.043265654212243376e+01 -2.088092232042980001e+00
7.609082516056940193e+00 5.357690618307699992e-01
1.038998473863145122e+01 -8.615717762339007990e+00
2.251042930958437438e+00 -1.637639067259256720e+01
5.680144934333156925e+00 -6.973673283266522915e+00
1.539276828381357376e+00 -1.409221926047099416e+01
7.175451439011098387e+00 1.369030785030976460e+01
