# Antenna elements layout
# Station label: stn.289.S3-5
# Number of antennas: 256
# Station diameter: 35.00 [m]
# Antenna minimum separation: 1.50 [m]
# X[m]  Y[m]
4.851039092699412691e+00 1.463552138988416829e+01
-9.857744057915745373e+00 5.003673447400245777e+00
4.438179163051646725e+00 -3.125371848093255522e+00
-1.381926252857564208e+01 -8.117516929936904546e+00
4.990393045758100499e+00 -1.028337519193228644e+01
1.821540560638357675e+00 -6.651382031946939222e+00
6.384867298375514366e+00 -1.118200094972107905e+01
9.573494353226674747e+00 1.042824150254783788e+01
9.169822378275600983e+00 -3.675442317152153748e+00
3.197413421057909488e+00 1.150870257342847935e+01
1.118613473389011759e+01 7.424761282384654493e+00
7.132841678233315719e+00 -6.063942017006192842e+00
-8.376608964496513821e+00 1.117717802813579908e+01
-1.029282363506138509e+01 -8.273653840548860217e-01
-1.565292161338769361e+00 -8.317174960438022069e+00
-2.331052436746148260e+00 8.984636767975892724e+00
2.051605180276858675e-01 1.508669023993633829e+01
5.350694618356833132e+00 9.731061640193352957e+00
-1.175877727189022437e+01 1.125216934799792767e+01
-1.263973807598711474e+01 2.923423365518736716e+00
3.234737998924995139e+00 -5.268115928171571483e+00
-6.047524966360121823e+00 -1.286079577796068918e+01
1.349764846296537257e-01 1.537818885750827036e+00
-7.215067742887610436e+00 -6.785684507663097165e+00
8.489021461628212251e+00 -2.056494036140987802e+00
1.006033969511878823e+01 -1.324625774095403585e+01
1.161630206143498611e+01 4.327394386408034421e+00
-1.226501448889857748e+01 -1.043548043550639370e+01
2.909876146991642543e+00 -1.479416801901388467e+01
4.595297823712733987e-01 1.659730265289864803e+01
1.336472129838699630e+01 4.455131576927868764e-01
-3.817735673225993054e+00 -1.312413775517022430e+00
1.562169359403819158e+01 -4.539324776610721202e+00
3.497711537013294958e+00 7.151561830910925011e+00
2.116927924762002533e+00 8.594506573219518941e+00
-2.901160816082086313e+00 -1.217361522188614842e+01
-1.314631796517016227e+00 -2.131298124159918927e+00
1.514468744699682645e+01 6.653330497190310666e+00
-6.930244651229422459e-01 4.391052293040598187e+00
-4.091511371876901393e+00 5.379630494466677959e+00
-5.232002064361688909e+00 -4.180196346241361383e+00
5.244534974243041603e+00 6.428115224235458669e+00
7.741622058006658591e+00 -1.203907237741361769e-01
4.820064579275623373e+00 -6.784848290095931489e+00
1.187564568767431439e+01 -3.110132609048548602e+00
1.293119540700829617e+01 -1.985674379985169935e+00
-1.326446613329627233e+01 1.053868179661279214e-01
-8.203224057815925008e+00 1.319987032553339290e+01
-8.089571681072271758e-01 -1.161597262991357482e+01
7.816913564749160770e+00 9.563498254433373091e+00
1.106542837642806987e+01 1.424249376514335808e+00
4.808096185474386886e+00 -1.219868846855757027e+00
1.335068015957230259e+01 4.992088822695755823e+00
-3.527914632078454460e+00 -4.658817048034002539e+00
-6.376799041961952241e+00 -1.603678505923680220e+00
-2.287291138828917880e+00 7.951442724984048027e-01
2.650655046459664987e+00 1.438278835885926554e+01
1.345476341377094442e+01 7.605199140000202362e+00
6.960055841531559651e+00 -1.390374390110303970e+01
-7.512935822505605543e+00 3.283755586635955126e+00
-9.768403990436006268e+00 1.176160398607602886e+01
5.716713313492338244e+00 -1.499102623793140410e+01
6.647045963212189434e+00 5.483522716734412938e+00
-8.401536891289357101e+00 -3.200095092201067359e-01
-1.069170766670350758e+01 6.811136186638371726e+00
1.091202862662476747e+01 9.007613985533243550e+00
-5.255884245273307442e+00 -9.464354056925829539e+00
5.493073067689429934e+00 1.255338241045304670e+00
-1.242152725811789082e+01 -4.362953476831735955e+00
-1.018672716096218700e+01 -1.189664404194953562e+01
-5.749060704012745049e+00 2.764128309921531468e+00
-6.313996368313423702e+00 8.201104886892203183e+00
1.003778264371099382e+01 -5.755165401042555473e+00
4.984960951314008071e-01 3.471227605086511403e+00
-2.850555433813097395e+00 -9.344736517312853152e+00
1.494954972529129122e+00 -4.402234966040099451e+00
1.025591334338272276e+01 1.199666697853093922e+01
6.163075162680279107e+00 1.118196181902784758e+01
-1.440084380131428432e+01 3.667232569877729276e+00
-1.090187694189851975e+01 -3.594299209821160801e+00
1.739185226851098776e-01 5.852641891997954815e+00
-4.817858469116176323e+00 1.417111056488442244e+01
1.028687078728677307e+01 -1.100623788820910676e+01
-1.648175008530709462e+01 2.807105920633020446e+00
-2.213167291670231407e+00 -6.748984476571196822e+00
9.728757762213156468e+00 6.558061797896208134e+00
6.961151389708469139e+00 -3.522598986859858172e+00
-3.751884271174304786e+00 -1.411988205944837560e+01
-9.869951093392401731e+00 6.628164676616528084e-01
-8.073499944790809124e+00 -1.245839860673524591e+01
-6.055967701225689837e+00 6.481194441025944997e+00
-1.673254225201883827e+00 -1.330729618735935915e+01
-1.522886767050721168e+01 -6.884828268617901870e+00
-6.129199458957906188e+00 1.040226498692731028e+01
-1.000315075242490792e+01 -8.351017759578908795e+00
8.873348860705068120e+00 -9.219511199231375187e+00
-4.526799076442589609e+00 9.806890468966187768e+00
-1.474722680791588303e+01 3.904615864281417714e-01
-1.588403296430039369e+01 4.450934849315068220e+00
