# Antenna elements layout
# Station label: stn.512.N16-6
# Number of antennas: 256
# Station diameter: 35.00 [m]
# Antenna minimum separation: 1.50 [m]
# X[m]  Y[m]
-1.290862378694490786e+01 -1.663353445690411547e+00
-2.883846971127029590e+00 3.688192861605372741e-01
8.267082856494106125e+00 -1.226507817177395765e+00
-1.003359996543500010e+01 1.308020698152481742e+01
4.568800260526128199e+00 -5.551597792565754474e+00
-9.201604575064347813e+00 -2.474503994298977716e-01
1.019811718683584800e+01 -1.037107564128620574e+01
1.609094760023074855e+01 3.721431635062174337e+00
-1.100080889253051275e+01 -6.896878576833847418e+00
1.624801925271106029e+01 -3.016510374976377307e+00
-5.808723767627045120e+00 -4.719497943428223152e+00
-8.106824724572661012e-01 6.255162536622595582e+00
-7.018902682254646308e+00 1.425722211684396257e+01
-6.957405871134413999e+00 8.771026332873937292e+00
2.309883674728741454e+00 1.124971982459009467e+01
1.159868188855239524e+01 4.221259255667852983e-01
-8.128601154561172493e+00 -1.882444040320219614e+00
7.229124139058495047e+00 9.646166656212397328e+00
1.321800555306034752e+01 -4.010044921996112066e+00
-9.215163139302275042e+00 -7.024763202369973314e+00
7.158489728087396031e+00 -1.064682069372004847e+01
6.768946102203191373e+00 1.296346615219338716e+01
-1.484448634572162717e+01 -5.127518082025833479e+00
1.307857772232746640e+01 -1.335333831303714192e+00
-8.619369222060875302e-01 4.741226616635856317e-01
9.133517721227153885e+00 -2.932089372936214744e+00
-3.072450171584135248e+00 9.714478606279975281e+00
-5.954348304008696857e+00 1.237605698567405454e+01
1.201629168796940306e+01 -6.095873103048864650e+00
5.325022279377982670e+00 -1.519283361786292019e+01
1.481189405043452467e+01 -4.034229847258266943e+00
-3.754423850977968158e+00 1.188013736595639003e+01
8.899620364744112777e+00 -1.148408671529504588e+01
-6.426494069051770452e+00 -7.159166386163448692e+00
1.245662878256252171e+01 -8.766827811106724155e+00
3.346874308334662373e+00 5.045824016957936919e+00
5.017375008520836843e+00 1.357240939590489148e+01
-4.464780226364460702e+00 9.987453048898906616e-01
1.400387003293571198e+01 6.025469468096794401e+00
-1.292043608883840733e+00 -4.629530334362828015e+00
-2.248967731112992752e+00 3.612629736628022670e+00
9.465521521483250211e+00 3.239194759583259753e+00
-7.294428834958374352e+00 -1.084577451249935010e+01
1.123450258086519682e+01 -3.611230740336232259e+00
-1.098796289415942873e+01 -9.638943736948638374e+00
2.735689409151152773e+00 1.606569704130212273e+01
6.020025256585128659e+00 2.599259612082647664e+00
-2.666707777282439906e-01 1.497345804293204452e+01
1.273654486283906095e+00 -2.820585256154792830e-01
2.376968540722806722e+00 -9.484664087270655131e+00
3.322285892700875820e-01 1.211640776367910632e+01
-5.002555324711160267e+00 1.045358397879392953e+01
2.339512413623999976e+00 -1.338899372404679156e+01
3.990703984012494487e+00 -1.108763337351888367e+01
2.990032249928091801e-01 -5.191014975166773127e+00
-8.673710913784965726e+00 6.074969110269343275e+00
3.242053587205251830e+00 1.373213810817988190e+01
9.007913948400744886e+00 1.534979175848881994e+00
-1.092233730699384608e+01 7.456357981219202458e+00
-3.415820753902281126e-01 -1.348667861101338694e+01
1.101286120022493620e+01 1.027379259167049952e+01
-9.872340380459121434e-02 4.702826853424948439e+00
-7.045655120252074965e+00 -1.305866156450376359e+01
6.434700900744878993e+00 1.099888468158383148e-01
-5.402533930970722764e+00 -1.133398447640016471e+01
-1.558792855047818016e+01 -3.944193638268558288e-01
-4.269551100719830572e-01 1.045439160415920554e+01
6.393974220276380294e+00 -4.594965118374329194e+00
1.174862675345742957e+00 3.034549058544126154e+00
1.618370566229476282e+00 -7.094038605696999511e+00
-7.191376683833592409e+00 4.594134938824616654e-01
-8.830940786210453197e+00 9.259052697018994138e+00
1.141397800332267565e+00 1.575380717603374592e+01
-1.413062319991689186e+01 -2.963294300557773653e+00
-6.469127073521494964e+00 5.540754351522078736e+00
