# Antenna elements layout
# Station label: stn.121.C121
# Number of antennas: 256
# Station diameter: 35.00 [m]
# Antenna minimum separation: 1.50 [m]
# X[m]  Y[m]
6.956596380958423254e+00 -7.404927187610031325e+00
-1.255682488251238738e+01 6.952047181993982861e+00
-3.395640542017073216e+00 -1.127681671182015322e+01
2.692863838275833643e+00 -1.447714553244374081e+01
-9.774775955825326434e+00 -5.520255189503551208e+00
9.727993588145977810e-02 -6.998386302837902306e+00
5.074365983036923211e+00 -8.120494680330310189e-01
8.476468026407005141e+00 1.231581861842514414e+01
-3.332978771945452223e+00 1.101603712548488545e+01
5.181369737241528384e+00 1.274703853453989666e+01
9.719681560571292067e+00 -6.150763165583363445e+00
1.915032998503004791e+00 -6.385106114086088525e+00
-5.509144658844331133e+00 3.455980189888315124e+00
-5.050694200027272984e+00 -2.304785870846471241e+00
-1.013283627579456869e+01 -7.520926326018972929e-01
-5.399652030364006094e+00 -6.609451471248444676e+00
3.879930283429587234e+00 -1.255069491855493169e+01
-5.981343283107422693e+00 1.460653706759934778e+01
8.046095434002843660e+00 -8.928865770187215389e-01
-7.207742565662812240e+00 -9.124848303228132451e+00
1.099242384478586843e+01 7.317449402869112163e+00
1.333284877873647645e+01 -6.879506574873643032e+00
-1.622385619818031088e+00 1.508875994293835276e+01
5.876044629641832273e-01 -4.325924235451623190e+00
3.300725474593264153e+00 6.706667224272251815e+00
-1.223636846096061603e+01 4.453609168573763100e+00
-1.392279383066740550e+01 5.665874211674363892e+00
1.583160622429467423e+00 1.623754063037018369e+01
-6.821740823027594658e+00 -5.412932937990701632e+00
1.351907068819360092e+01 4.186259750453224626e+00
8.454681062974703565e+00 -1.116608367357793341e+01
-1.647160993142655272e+01 -2.004580908310726883e+00
6.488710370611300959e+00 -4.381509401861562125e+00
1.515978834487338389e+01 2.853463012194890069e+00
6.552076246614063848e+00 4.401885295493407568e+00
-9.932067875183996364e+00 -1.251025458616828345e+01
-1.461217445590751041e+01 -1.424267241350918312e-03
-1.300384136881708486e+01 -6.016576560270795682e+00
-9.608212399456931507e+00 5.841916567154743944e+00
-7.725585803857232037e+00 1.194803282515510290e+01
1.117120088958105129e+01 4.948511200643725516e+00
-7.441810697366172178e+00 1.211137805539529211e+00
-1.516474684085503988e+01 4.532994488628247609e+00
-1.298428647075908771e-01 1.485847893768454497e+00
3.106873971510239585e+00 -8.836081583869578537e+00
1.526951395868810835e+01 -1.172819143795383212e+00
-3.368617447064941928e+00 -8.834054994126853799e+00
4.401258155004221351e+00 -7.437386380315643919e+00
6.713429978290466948e+00 4.753834156138196931e-01
-2.854322973882457148e+00 -6.252110427354315547e+00
9.184032544469744153e+00 1.096142649959010029e+01
-2.329095686210626681e+00 -7.245443262470594448e-01
-4.239395870227609109e+00 4.418775102238239327e+00
-1.019079057401935984e+01 -2.646995894758440215e+00
-5.921079858558114140e+00 1.231065246042594197e+01
2.695655605712055092e-01 -1.110292011495823061e+01
1.038373282679331666e+01 -9.534251759968981332e-02
-3.306148018853015458e+00 -3.036991230962065913e+00
-5.227828849103914877e+00 6.449558049987231811e+00
6.561947097144766872e-01 -1.273058400864104556e+01
