# Antenna elements layout
# Station label: stn.388.E10-2
# Number of antennas: 256
# Station diameter: 35.00 [m]
# Antenna minimum separation: 1.50 [m]
# X[m]  Y[m]
1.372946996853673340e+01 7.998201610628154157e+00
-4.374093766257850291e+00 -6.707578425629854735e+00
7.467348760871637126e+00 1.311184862937701823e+01
-9.716129359687471378e+00 -5.235456631215456014e-01
1.197688149126240376e+01 -3.212788985756031224e+00
-4.532843395602839109e-01 4.164615410723321531e+00
5.180893792427511357e+00 -1.087187093687930428e+00
-3.109842416184832814e+00 4.552505045260151206e+00
4.791745062162974023e+00 9.284757435415571081e+00
1.427477831216106452e+01 -8.157018020504951394e+00
-9.906881064562291783e-01 -1.512811573452891523e+01
-1.331767864600159612e+00 -1.087867331103625546e+01
2.032203361939547648e+00 -9.004529455297308971e+00
-4.740602598799117828e+00 -1.416583082491440138e+01
-9.199075309491696828e+00 -1.279583081557841417e+01
-1.335412780940810151e+01 -8.320720978189186212e+00
-7.080424058414017452e+00 -1.199963144064474463e+01
8.503712541138728653e+00 -4.307102770510683243e+00
7.953842434139300366e+00 1.367574794508655600e+00
-4.408442525471944151e+00 1.348898877893432413e+01
-1.266840643896448171e+01 2.821886322663615942e-01
1.544725488516593970e+00 1.869021561615717530e+00
-8.974855360930519055e+00 1.106822774529160114e+01
-2.072142799165497706e+00 1.084577045239383608e+01
-9.583990072008951699e+00 -7.704627656533206803e+00
5.509290667357241489e+00 -1.409352210161771701e+01
-1.059711895294768880e+01 -4.731129263056713441e+00
1.568449302410524382e+01 2.162119446305055703e+00
6.221344439187760145e+00 -7.650842286139990733e+00
3.056255188333672379e+00 -1.321913230252376081e+01
3.733044527817863667e+00 2.739623497977042632e+00
-8.097789807801266448e+00 -1.958450886320852291e+00
5.166518482616034191e+00 1.329171673754198935e+01
2.332159382059089126e-01 6.938642692786093136e+00
8.398630101589766639e+00 8.813932699090401002e+00
8.376266634478561457e+00 1.186155625440082417e+01
4.778421483902153710e+00 -6.123190904995778894e+00
-7.703059076904281710e+00 -8.507867732791812188e+00
4.195454085809828371e+00 1.096850437339436013e+01
1.176349368775277426e+01 -7.299440946715403555e+00
1.635918837357646538e+00 1.196201131977815990e+01
-7.746578580895890909e+00 3.442672993129214376e+00
7.513386572226348648e+00 -9.490191867486577948e+00
-4.106642067398160734e+00 1.464679996154451658e+00
-6.890661534364760143e+00 1.250038352085542925e+01
9.567563712681074861e+00 1.314843225089299139e+01
-1.873806505002246325e+00 8.049480041911120765e+00
-8.451641557093461543e+00 -5.715658782907112823e+00
1.194195624810340917e+00 -1.502911179521401408e+00
-1.443808007933881754e+00 -9.207823480319490272e-01
-1.329527368011913069e+00 1.327001612477171477e+01
9.215220089258231440e+00 4.426584176377474478e+00
5.903253863400685475e+00 3.600611724588137719e+00
5.318327227084544973e+00 7.195189134980623180e+00
-1.230521254178622570e+01 -6.456165824616224569e+00
1.443156407069777813e+01 -4.791351320729820173e+00
-6.958534454600659558e+00 -6.903996800781806442e+00
-4.785347437039348506e+00 1.009458591886312462e+01
-8.642612327026704122e-01 -3.284485662644886617e+00
6.561986219981250201e+00 9.781189398244581668e+00
-5.523169261387026907e+00 2.335754921762500658e-02
-1.607595347147566400e+01 2.333975276358110307e+00
1.132806756136197990e+01 2.468086801649391759e-01
8.533163224456107088e+00 6.897705534365190516e+00
6.043297572626169512e+00 1.144935587380441788e+01
-6.112522335131885143e+00 1.436209764306669356e+01
-4.701541844189662811e+00 -9.556292428842867892e+00
-5.301239413511032339e+00 -1.109485724260920136e+01
8.991547676943124401e+00 -1.148356274763636620e+01
-8.312198891661157774e+00 1.396312234762870474e+01
-1.242762344773815286e+01 6.627598037488546368e+00
-2.841843224283573832e+00 -3.592781431997723374e+00
3.283273013832374687e+00 -1.789849686556358677e+00
3.806467626810778881e+00 -8.281146774047549286e+00
3.632285505018764127e+00 1.585939101469894297e+01
3.172239709400578533e+00 6.809745113498781421e+00
2.547275208395223700e+00 3.748761698486404725e-01
-2.375388890542158293e+00 -1.232963758743392191e+01
4.688913464981077084e+00 -1.267933930629880734e+01
9.169094376310468419e+00 2.524529169523997751e+00
1.306848436985236361e+01 -5.534044079924953508e-01
1.128479790632649582e+00 -1.243522686622091200e+01
2.148938463548322630e+00 1.018717118605149352e+01
-1.160231008455281199e+01 1.204683293800808030e+01
-1.326549062968509318e+01 8.574614901274301815e+00
-1.028610985443112469e+00 2.364122541922153431e+00
2.205686583813886159e+00 -1.492262049052322581e+01
6.590036121129276836e+00 -3.216132156863874769e+00
1.561011985093980314e+01 4.756419346376173252e+00
1.515542063186348543e+00 -5.881119331054822652e+00
1.070191055173475903e+01 9.018805478553119315e+00
-1.284067021429303068e+01 3.645582440004421443e+00
-8.040804390614640695e+00 -3.684335862144346052e+00
1.412321253308395796e+01 -3.173845180841615488e+00
-6.789509528519491965e+00 7.982357571217061576e+00
1.082846795448137200e+01 -1.081675430621324629e+01
-7.902673620372461016e+00 -1.474266700156729470e+01
1.169447734036533504e+01 -5.533073110975053055e+00
-1.935607662308136412e-01 9.079565716405145537e+00
-9.397884709840353068e+00 -1.059780805475620724e+01
3.081784126248265920e-02 -7.573743281685644035e+00
-1.269815857337189868e+01 -3.864154334473431263e+00
6.572724564987236562e+00 1.478682949309525441e+01
-1.257219031409384158e+01 -1.429048662556571259e+00
-9.346778833199939740e+00 9.730016740413134357e-01
-4.818353178733296716e-01 -1.358505331955680262e+01
-2.664945781439625350e+00 1.601317383402085426e+01
3.135671372354753572e+00 8.837786061244155889e+00
1.645344977223805927e+01 -2.578005405635330760e-01
1.050591493454661673e+01 5.646522014921771415e+00
-6.532270701156765114e+00 -3.685547937208148994e+00
-9.437704527213336192e+00 8.257048391195183967e+00
-1.495036372328868701e+01 -5.378990902555713660e-01
1.209554220879295627e+01 1.096416009935686020e+01
9.137252162404049471e+00 -8.466281333700635514e+00
-1.114720478012490901e+01 -8.008669073629590685e+00
-1.166625608413692561e+01 -9.766479417875519431e+00
-1.137247097199891144e+01 -2.807513373717862137e+00
