# Antenna elements layout
# Station label: stn.446.S12-6
# Number of antennas: 256
# Station diameter: 35.00 [m]
# Antenna minimum separation: 1.50 [m]
# X[m]  Y[m]
-8.266620639303932094e+00 5.031873095823478081e+00
1.790380734458874912e+00 3.328826647788154958e+00
3.377900354615853473e+00 -6.749539457677045107e-01
1.148799269587522431e+01 3.376573044478156760e+00
9.759337668959449985e+00 -8.058872941250401212e+00
3.970226348862126997e+00 -6.338031656560644933e+00
-7.765632679451060838e+00 9.767609439409678629e+00
-1.058230630001921568e+01 1.184032567593906293e+01
-5.020830454954351652e+00 -1.189938566179826474e+01
2.632098710490833327e+00 1.193667527938514183e+01
-2.484160638318774872e+00 -1.479356482932603356e+01
1.635386496987051430e+01 3.695581557418776697e-01
1.262073667797079324e+01 -5.353141216547239623e+00
-1.009727992700861776e+01 -9.634883249799447213e+00
1.349234016777339562e+01 4.922566675962016802e+00
-2.329009723238854690e+00 -1.019160591717842479e+01
1.029664746010116261e+00 8.856999099926401442e+00
-1.565536378489298563e+01 -3.990926487154220936e+00
3.281409299365840582e+00 -7.875239899247263864e+00
-1.187582341235175321e+01 -3.598020803419752056e+00
9.004215781408927199e+00 -9.617629026236397038e+00
1.108116104308335537e+01 1.435478149085170685e+00
-1.374966290144130276e+01 3.129792754419920442e+00
2.783602465347616572e+00 5.925360653597032012e+00
-1.384654926879594683e+01 4.678673620593386318e+00
3.372868804221059946e+00 7.312149825048301466e+00
6.739187365648149353e-01 -2.218236861279654804e+00
-1.330113692770227729e+01 -5.652068862521355541e+00
-2.716048070381781088e+00 3.213225253706379902e+00
-1.134257901964467408e+00 1.482631484098656216e+01
-2.665810809937703141e+00 -1.634426095897494946e+01
3.838066016688728155e-01 -1.359185423787203817e+01
-8.306864726324297621e+00 -1.032120523492010022e+01
-8.334985641339400786e-01 -2.305052345567212058e+00
8.110398519177053345e+00 -1.402797241418333307e+01
-8.514351881025206126e+00 -4.295059000313671049e+00
-3.373710558698579831e+00 -2.165515381213168666e+00
9.857832497103906633e+00 1.194977658075511684e+01
7.279912317321780790e+00 1.134172610909608636e+01
-5.958111413856494565e+00 -1.251354358585984983e+00
-9.170984006573448255e-01 -5.049780301655818704e+00
-2.460053667620266893e+00 7.796787321407531834e+00
1.638183041123996730e+01 -1.213517909416516716e+00
1.505484054969146257e+01 6.892990393075024258e+00
-5.592466701361265891e+00 -2.970859285279274786e+00
-5.260704472464714954e+00 1.073653009432585392e+01
-6.573252774158540035e-01 1.030643426634360438e+01
