# Antenna elements layout
# Station label: stn.371.N7-3
# Number of antennas: 256
# Station diameter: 35.00 [m]
# Antenna minimum separation: 1.50 [m]
# X[m]  Y[m]
6.188103950312957124e+00 -1.192601813672953881e+01
-1.407813153313218990e+01 -7.659686116090137276e+00
2.284635491751345171e+00 1.600511786095592015e+01
-2.272063555658927925e+00 -1.179538452832771611e+01
-1.176606196235445445e+01 5.979523497874868809e+00
1.411711788877927987e+01 -1.236885612400186574e+00
2.931154090604458418e+00 4.178162181091014560e+00
-6.754950664675842376e+00 -1.744748184359405485e+00
5.302519686538623489e+00 -1.379287304320874519e+01
-1.018316040415957247e+00 1.843577156872829192e+00
2.620869521636866040e+00 1.118978071811827846e+00
6.543955561448466796e+00 1.120883319270896550e+01
3.594180411464478198e+00 -6.104776610830917605e+00
3.252546164517291061e+00 -4.612428100275698384e+00
2.056798606695984688e+00 -1.495126941022520306e+01
8.693619694449061797e+00 1.365852965821742870e+01
-1.046848061104550176e+01 -1.127038695328099749e+01
3.731811926495463894e+00 -1.494271198107198018e+01
1.513437393098191563e+01 1.835442713227855904e+00
-1.210440952399064685e+00 -6.490406741931169066e+00
5.526701841675993876e-01 7.896644771534340634e+00
4.147397290672014236e+00 1.039283646803969674e+00
1.026152992151708077e+00 1.431087776237918519e+01
8.017787769093946082e+00 6.860609645880806795e+00
-6.936549875779927987e+00 -1.058184357507062323e+01
-1.163324589874967785e+00 3.497751891063980878e+00
5.739423172386722172e+00 5.116909984687552537e+00
5.608378019218456245e+00 -1.034049439572606310e+01
-1.638195058674327953e+01 -6.034309315399184470e-01
-1.515589906671858778e+01 4.278087515741052727e+00
-1.486810022766764661e+00 -1.646361531206161644e+01
4.402892613362048735e+00 1.334239616042277987e+01
-8.749360862250673776e+00 -4.865795978905508079e+00
1.121313326303025804e+01 9.978536454530424038e+00
1.183086885250172315e+01 2.869911582734872013e-01
4.425606957694942167e+00 -3.448333978537343469e+00
6.358550439209871286e+00 3.220060817601346770e+00
1.136334124096649489e+01 -6.468207683395105434e+00
6.038187673895318852e+00 6.972471058701714242e+00
8.966722826584337724e+00 -1.327734430248822051e+01
-5.114372618129245041e+00 7.807272938990305278e+00
8.942778047989285994e+00 1.113728816301244251e+01
6.561972800316542731e+00 -8.198265439269890820e+00
-1.242863017873248310e+01 -1.014487776028211385e+00
5.417496610774907850e+00 9.016210672633633294e+00
-4.812622913206727304e+00 -7.090410568097038180e+00
-1.452735358168553148e-01 9.320947037141447566e+00
-2.674344677513644797e-01 4.875711436799257115e+00
1.111751394309387564e+01 4.404036030519179690e+00
9.583915318388822158e+00 -9.398789713402448953e+00
-2.924780521068427674e+00 8.885116464497109234e+00
1.330442506158019711e+01 5.596288028496033462e+00
2.155548541686748365e+00 9.338525970056871017e+00
-8.947451046470845881e+00 8.394687463780289960e+00
-3.120422650814447252e+00 -8.793913975674254146e+00
-4.455141155312546175e+00 1.201097951579672696e+01
7.515006969428082328e+00 -3.489482390434986314e+00
-5.874753501364978092e+00 1.303406442246661356e+00
1.635227174790124849e+01 2.590106493770107932e-01
1.122119012131854277e+00 -6.223714736831952976e+00
-1.231776419724496918e+01 1.032694556714229606e+01
